Rank,Frame,AngleDeg.lefthand_to_leftshoulder,AngleDeg.lowerback_to_rightknee,AngleDeg.leftknee_to_rightknee,AngleDeg.lefthip_to_rightknee,AngleDeg.lowerback_to_rightknee.energy,AngleDeg.leftknee_to_rightknee.energy,AngleDeg.lefthip_to_rightknee.energy,AngleDeg.lefthand_to_rightelbow,AngleDeg.lefthand_to_topback,AngleDeg.lefthand_to_midback,AngleDeg.lefthand_to_lowerback,AngleDeg.lefthand_to_tailbase,AngleDeg.leftshoulder_to_topback,AngleDeg.leftshoulder_to_midback,AngleDeg.leftshoulder_to_lowerback,AngleDeg.leftshoulder_to_tailbase,AngleDeg.righthand_to_rightelbow,AngleDeg.righthand_to_topback,AngleDeg.righthand_to_midback,AngleDeg.righthand_to_lowerback,AngleDeg.righthand_to_tailbase,AngleDeg.rightelbow_to_topback,AngleDeg.rightelbow_to_midback,AngleDeg.rightelbow_to_lowerback,AngleDeg.rightelbow_to_tailbase,AngleDeg.topback_to_midback,AngleDeg.topback_to_lowerback,AngleDeg.topback_to_tailbase,AngleDeg.midback_to_lowerback,AngleDeg.midback_to_tailbase,AngleDeg.lowerback_to_tailbase,AngleDeg.lefthand_to_leftshoulder.energy,AngleDeg.lefthand_to_rightelbow.energy,AngleDeg.lefthand_to_topback.energy,AngleDeg.lefthand_to_midback.energy,AngleDeg.lefthand_to_lowerback.energy,AngleDeg.lefthand_to_tailbase.energy,AngleDeg.leftshoulder_to_topback.energy,AngleDeg.leftshoulder_to_midback.energy,AngleDeg.leftshoulder_to_lowerback.energy,AngleDeg.leftshoulder_to_tailbase.energy,AngleDeg.righthand_to_rightelbow.energy,AngleDeg.righthand_to_topback.energy,AngleDeg.righthand_to_midback.energy,AngleDeg.righthand_to_lowerback.energy,AngleDeg.righthand_to_tailbase.energy,AngleDeg.rightelbow_to_topback.energy,AngleDeg.rightelbow_to_midback.energy,AngleDeg.rightelbow_to_lowerback.energy,AngleDeg.rightelbow_to_tailbase.energy,AngleDeg.topback_to_midback.energy,AngleDeg.topback_to_lowerback.energy,AngleDeg.topback_to_tailbase.energy,AngleDeg.midback_to_lowerback.energy,AngleDeg.midback_to_tailbase.energy,AngleDeg.lowerback_to_tailbase.energy,AngleDeg.lefthand_to_righthand,AngleDeg.leftshoulder_to_righthand,AngleDeg.leftshoulder_to_rightelbow,AngleDeg.lefthand_to_righthand.energy,AngleDeg.leftshoulder_to_righthand.energy,AngleDeg.leftshoulder_to_rightelbow.energy
0.507633588,44,181.1138513,0,0,0,212.902372,210.2784291,0,109.4495462,133.5426374,109.4175429,76.91475938,56.97291047,135.2051653,107.564772,69.14352771,45.38819023,51.37670501,47.12804741,51.37560157,44.06277805,145.9899278,35.68022693,135.9390287,134.9019604,141.9132448,131.2233116,123.8387271,128.5919442,134.9103359,141.9231886,146.2917823,397.4322372,162.5801463,206.3502251,150.407697,88.69207509,67.98333927,168.7530092,133.4134595,85.43347593,65.69816425,69.54184897,65.09915124,69.50455551,145.6751983,202.8073119,66.02907192,233.8709981,236.0151718,241.5159404,227.0024385,221.4240352,225.2561172,238.0743501,243.6402788,247.4375781,68.03811677,58.59026995,107.6021462,84.25729419,58.59026995,138.252146
0.507633588,45,171.9844374,0,0,0,153.6272048,153.4574048,0,122.7316135,137.1473514,123.8530209,0,0,116.5042694,95.92313792,0,0,52.40987705,50.51568793,52.58304863,0,0,37.81756498,44.11534604,0,0,132.1523709,0,0,0,0,0,433.0485306,184.0688931,222.4825343,178.2038732,79.23525079,59.10419244,205.0629731,164.3179831,85.43347593,65.69816425,73.39183217,69.08608818,73.51482462,44.06277805,145.9899278,64.41257439,196.1547929,192.6221287,198.3450438,227.025412,178.5478439,182.4961196,194.2825835,200.0155325,203.7566081,107.2038372,52.1184214,93.96343684,126.9718396,78.41651345,167.1609504
0.507633588,46,0,0,0,0,0,0,0,141.8833864,137.1658714,125.8473491,118.9981425,0,0,0,0,0,0,0,0,0,0,85.76625356,75.1643044,64.11334362,0,132.1178106,128.522651,0,134.4042789,0,0,249.761634,217.1938016,235.4941789,207.7241555,141.6913481,56.97291047,178.475997,144.1229633,69.14352771,45.38819023,73.39183217,69.08608818,73.51482462,44.06277805,145.9899278,100.2950501,161.4783451,149.3621765,141.9132448,228.3394896,178.4771754,128.5919442,190.4345265,141.9231886,146.2917823,0,0,0,126.9718396,78.41651345,142.8542941
0.507633588,47,0,0,0,0,0,0,0,147.8899072,136.377349,124.2828593,0,0,0,0,0,0,162.7876599,47.1692356,49.01608773,0,0,90.50687265,76.36078177,0,0,131.5840727,0,0,0,0,0,171.9844374,238.8835887,237.1131662,215.9244201,118.9981425,0,116.5042694,95.92313792,0,0,171.0164244,69.11419184,71.88569997,0,0,130.2977838,115.8740929,64.11334362,0,228.5470044,128.522651,0,134.4042789,0,0,115.1965607,0,0,157.3623536,52.1184214,93.96343684
0.507633588,48,0,0,0,0,0,0,0,157.2043814,136.2893296,122.365171,114.7759177,0,0,0,0,0,0,0,0,0,0,99.1801212,79.32222203,60.83293856,0,130.8070922,128.4289934,0,136.4204439,0,0,0,258.2935104,236.6179177,215.074451,165.3301824,0,0,0,0,0,162.7876599,47.1692356,49.01608773,0,0,159.3236978,133.3141274,88.38080812,0,227.7717705,181.6922622,0,191.5073046,0,0,0,0,0,115.1965607,0,0
0.507633588,49,0,140.0323018,136.8502066,0,140.0323018,136.8502066,0,113.5470904,126.9752186,104.3866038,86.12890601,180.7015032,0,0,0,0,131.4286774,138.0945472,127.9691855,124.7950473,188.4610921,39.79323546,134.2859913,135.1770773,190.7626463,130.9691531,129.5557397,189.3876976,137.1728556,191.4859969,192.3756511,0,243.8802656,230.8598468,203.263443,143.4980827,180.7015032,0,0,0,0,209.2207433,145.9282041,137.0353578,124.7950473,188.4610921,140.041751,173.653999,148.234573,190.7626463,227.1074253,182.424494,189.3876976,193.460409,191.4859969,192.3756511,134.3640854,0,0,176.9857481,0,0
0.507633588,50,0,140.4262348,140.1405458,0,198.3143287,195.8758577,0,113.0218706,126.5443973,103.0596864,85.42527185,178.042679,0,0,0,0,0,0,0,0,0,39.98841927,134.2425384,135.5344656,194.5098496,130.8265976,129.9134103,191.8857682,137.6047651,196.0660475,197.818965,0,224.4551236,225.1909679,191.0264304,167.0005294,253.6774109,0,0,0,0,131.4286774,138.0945472,127.9691855,124.7950473,188.4610921,114.1020232,205.7809551,200.8558688,272.4416796,226.6693916,223.9557773,269.6068398,237.4068264,274.0598146,275.936105,0,0,0,134.3640854,0,0
0.507633588,52,0,144.6656876,144.8093438,0,245.4724712,243.5920722,0,109.986078,117.843265,100.366039,76.93910596,66.22065077,0,0,0,0,0,0,0,0,0,42.47983843,134.3767101,136.9188692,141.8519137,132.9549174,134.2303234,138.9582823,138.9194207,144.1055312,145.3077343,0,194.3291598,214.5302444,177.7391454,143.6498923,262.1781902,0,0,0,0,131.4286774,138.0945472,127.9691855,124.7950473,188.4610921,70.61948695,232.6174688,235.3491244,307.1586467,227.9156155,227.3322757,303.3104882,238.851563,309.6371846,311.8574541,0,0,0,134.3640854,0,0
0.507633588,53,0,146.1307276,146.1880842,0,249.0017633,248.9579776,0,105.9080282,129.890538,101.3752507,69.93927868,55.41243523,0,0,0,0,119.8238592,136.4615189,116.9734885,100.952784,98.55353348,37.36340865,134.9251976,136.9546039,142.7759185,129.8333621,126.5332786,131.3857019,137.9310189,143.858306,146.1648014,0,189.9668156,216.2685171,175.987449,134.5682199,197.8759917,0,0,0,0,119.8238592,136.4615189,116.9734885,100.952784,98.55353348,69.2793956,232.987056,236.374558,279.8946408,227.2648469,225.6234573,270.9091267,239.2877824,282.6720915,285.6760923,154.6942189,0,0,154.6942189,0,0
0.507633588,54,0,143.7098516,143.8726873,0,250.8682367,251.0777812,0,80.15499036,97.97697159,74.30956241,53.88345184,41.37722266,0,0,0,0,0,0,0,0,0,37.19318803,134.661195,137.189587,142.6439592,128.147123,125.9481474,130.165388,138.49302,144.1725908,145.470048,0,172.447877,200.8931904,160.8483581,117.109159,95.74856198,0,0,0,0,119.8238592,136.4615189,116.9734885,100.952784,98.55353348,67.7044623,233.2285287,237.3274596,246.6864963,225.7330218,223.3637978,231.3323046,239.7996831,249.4941928,252.2697399,0,0,0,154.6942189,0,0
0.507633588,55,0,141.2594679,141.3430703,0,248.9195619,249.0947002,0,69.28924833,78.09922392,0,52.89373819,44.152889,0,0,0,0,0,0,0,0,0,38.99990359,0,136.1671843,139.7003519,0,128.1571476,130.3906632,0,0,142.1002865,0,149.8076528,180.4730662,125.6934864,102.9207298,82.0493153,0,0,0,0,119.8238592,136.4615189,116.9734885,100.952784,98.55353348,65.57705408,190.6264577,236.8945934,245.4555975,182.4236472,219.7677432,226.2895401,195.4617163,203.6687215,250.4359708,0,0,0,154.6942189,0,0
0.507633588,59,0,45.79999081,0,0,206.6504244,201.6859284,0,0,138.4901334,126.8628085,115.5220314,116.8078828,0,0,0,0,0,0,0,0,0,0,0,0,0,132.1916671,127.0811577,131.0359885,135.8078386,140.9592715,144.7679411,0,105.9519816,186.7578453,147.0240907,138.0091072,131.5508786,0,0,0,0,0,0,0,0,0,53.89179637,134.661195,193.2937786,199.6584269,184.109538,220.0836454,226.0866727,193.9692904,201.6314761,249.6232823,0,0,0,0,0,0
0.507633588,61,0,46.47054239,48.11169918,52.20618975,155.6000892,149.3070632,52.20618975,127.4315589,132.618949,114.2740257,103.7092636,101.5421931,0,0,0,0,0,0,0,0,0,39.8882581,132.5529608,133.3499246,136.4164405,130.3811709,129.8944764,132.6221991,138.4784679,142.1726245,142.9959328,0,145.0510329,207.0429701,170.7416912,164.0082273,160.9483646,0,0,0,0,0,0,0,0,0,55.78589082,132.5529608,190.5877868,195.2578643,185.6714479,222.3655777,227.5100064,193.9589006,200.206322,248.189615,0,0,0,0,0,0
0.507633588,62,180.3656314,0,0,0,65.24684259,48.11169918,52.20618975,126.882595,129.9879785,115.4907875,104.7096138,102.7522658,148.3760484,115.188929,77.24062721,61.88389946,118.6097324,124.162355,95.68864781,66.01757681,53.98711101,41.40832097,132.9887364,133.8070394,136.7670113,131.8497639,131.9037671,134.6829623,138.2810872,141.7883631,142.7624995,180.3656314,179.8276818,231.6552983,206.1330811,187.2566536,185.7765502,148.3760484,115.188929,77.24062721,61.88389946,118.6097324,124.162355,95.68864781,66.01757681,53.98711101,57.49541008,187.7665877,188.9087774,193.1700303,227.7240585,224.5457625,229.9969094,238.2051935,245.3293934,248.5693562,183.8685609,354.6131936,142.3468012,183.8685609,354.6131936,142.3468012
0.507633588,64,0,0,0,0,46.47054239,48.11169918,52.20618975,132.8485727,138.5956413,128.0733914,125.4494162,128.9611328,0,0,0,0,152.3392705,168.2237289,130.9786267,68.63977176,54.25940984,39.30213052,133.8512473,136.7418399,140.6893123,130.9336525,130.9623208,134.7719504,140.2500531,144.2826402,145.8225491,180.3656314,223.577142,231.7183894,206.8803241,193.538809,193.6486997,148.3760484,115.188929,77.24062721,61.88389946,193.0686975,209.0825516,162.2088714,95.23517583,76.54209112,69.64466701,230.5915173,233.2056109,238.9731015,226.9961042,226.7648744,232.1457014,240.7654929,247.2538682,249.1850394,183.558177,0,0,259.8100306,354.6131936,142.3468012
0.507633588,65,0,146.5529521,145.8716073,0,146.5529521,145.8716073,0,90.80714574,101.9217727,81.06412144,52.28207192,44.44139795,0,0,0,0,0,0,0,0,0,39.42282227,134.123673,136.4544911,139.6720232,131.0308,130.41445,133.3312251,139.2683935,142.653025,144.1199982,180.3656314,204.9240687,215.6239182,190.5578845,171.5665302,170.7748218,148.3760484,115.188929,77.24062721,61.88389946,193.0686975,209.0825516,162.2088714,95.23517583,76.54209112,69.37914258,231.4979915,234.994644,240.8463661,227.3698576,227.0631234,232.551488,241.2206913,247.5304137,249.8317854,0,0,0,259.8100306,354.6131936,142.3468012
0.507633588,67,0,46.02964297,133.9091639,53.15474305,153.6115094,198.0156307,53.15474305,101.4330607,120.6067613,85.67080137,57.84377241,45.4328702,0,0,0,0,0,0,0,0,0,37.31518209,133.7383023,135.8901031,140.3740099,128.3922749,126.8571569,130.6084019,139.1828692,143.9939678,145.0727592,0,190.2192073,210.1018573,174.108218,147.705359,143.7711978,0,0,0,0,152.3392705,168.2237289,130.9786267,68.63977176,54.25940984,67.01670831,231.9294064,236.1869578,242.9127813,225.382493,224.1691247,230.2156573,241.738772,248.8003789,251.1591033,0,0,0,183.558177,0,0
0.507633588,70,0,43.81042753,47.64783628,62.03140661,159.7368128,203.6676368,81.69040405,134.7991487,38.24269999,0,130.4836053,134.6851171,0,0,0,0,107.2168183,126.5278462,0,71.1938364,51.75296612,37.88320402,0,134.23633,139.2168388,0,126.919846,130.3214308,0,0,143.9105761,0,191.5865705,162.4701287,117.9443852,152.0042378,148.9270436,0,0,0,0,107.2168183,126.5278462,0,71.1938364,51.75296612,66.19455322,189.4072152,234.7452674,242.0629359,183.449303,221.8317253,227.638849,196.8947854,202.6922503,250.0538608,1.209554598,0,0,1.209554598,0,0
0.507633588,71,0,43.37313968,43.26581791,0,76.93705764,148.5729164,81.69040405,135.4887942,40.46260386,132.5834143,130.6481199,134.6522698,0,0,0,0,111.1023792,122.3635721,99.90241779,73.918683,56.4549007,39.92431692,134.2273211,133.7333503,138.3295569,131.959384,129.5437975,133.3288565,136.2193712,141.3918035,143.704811,0,216.3716471,132.8371834,157.8538816,193.4962648,195.7944336,0,0,0,0,154.3994326,176.0174414,99.90241779,102.6281347,76.58671762,66.49444369,189.4806249,233.1740153,241.2908145,184.113702,221.320991,227.6374617,194.7500659,201.8066026,249.8147956,3.607544801,0,0,3.804918109,0,0
0.507633588,72,0,43.085821,0,64.43983385,75.21283652,64.3602929,89.44488578,136.1819129,0,135.3925724,130.8103875,134.3165661,0,0,0,0,114.7119921,0,112.3037278,77.9324237,62.58677531,0,136.2156071,133.0932267,137.0368402,0,0,0,133.8469239,137.9385848,143.030043,0,234.6775176,55.6751867,189.4980486,226.2880023,233.0498969,0,0,0,0,192.3487091,176.0174414,150.3084175,128.8642569,98.90717749,55.03715316,191.2371966,231.5551949,239.3647637,131.959384,181.3566728,186.4410344,190.973077,197.5315045,248.6341083,6.095599338,0,0,7.185661633,0,0
0.507633588,73,0,43.31564781,120.5662651,64.64986761,74.92571362,128.0943218,91.28032411,127.8258921,0,126.4992715,111.3243599,110.0241916,0,0,0,0,0,0,0,0,0,0,136.0092608,133.8942471,136.9022848,0,0,0,134.6032559,137.7118855,142.1333852,0,230.7426823,40.46260386,227.8411203,215.8087159,219.7214064,0,0,0,0,159.6952716,122.3635721,150.3084175,107.4124497,84.28677392,39.92431692,234.6703739,231.3570517,238.0260437,131.959384,129.5437975,133.3288565,233.6423605,240.7971318,247.6097031,0,0,0,7.083128601,0,0
0.507633588,74,0,136.5365955,131.1712817,60.39481236,149.5823359,178.16321,109.4515004,108.0572917,0,123.3542362,111.246014,108.3548356,0,0,0,0,123.7236978,0,130.0443038,123.5585136,123.5003526,0,50.71282299,45.50041466,41.39924292,0,0,0,134.7845534,136.8355151,139.5874247,0,215.7807924,0,222.5971292,204.6463931,204.6632187,0,0,0,0,168.71987,0,171.8244693,146.0827469,138.4537524,0,199.0602951,194.1951702,198.0788441,0,0,0,232.8087441,238.1503197,245.2430254,140.9028766,0,0,141.0346658,0,0
0.507633588,75,114.3116274,136.4621991,131.1516478,0,197.8393768,221.230387,88.47111812,112.1501255,123.8808735,120.8264828,114.8365672,112.4081215,46.69789997,46.49595479,44.10571425,139.1573299,126.9608745,130.757803,128.9344466,126.3326738,126.5533747,50.43211502,49.6660852,45.94189959,41.86101374,134.7266987,135.0345215,137.067844,135.8759067,138.2244265,139.1981739,114.3116274,201.478256,123.8808735,214.0499293,194.8235764,191.0017773,46.69789997,46.49595479,44.10571425,139.1573299,177.2755399,130.757803,183.1273122,176.7106413,176.8278648,50.43211502,153.4178264,148.6896609,149.0250897,134.7266987,135.0345215,137.067844,233.981141,238.3159954,243.0281464,138.5983571,42.1641781,140.1758656,197.6439355,42.1641781,140.1758656
0.507633588,76,0,136.5324932,131.4011017,0,236.4430066,227.31676,60.39481236,140.0554364,50.19622757,49.3721408,45.78162604,41.99781322,0,0,0,0,140.0531312,50.20441498,49.37915554,45.78609249,42.00073378,50.95449414,50.02281149,46.19929361,42.2742498,134.7361808,135.2010538,137.1299814,135.9958659,138.225306,139.0346964,114.3116274,209.4506009,133.6642513,179.5909654,166.3101623,161.6792272,46.69789997,46.49595479,44.10571425,139.1573299,225.9236522,140.0645791,189.6679031,182.5459313,181.7475045,71.69211043,86.83773434,79.46899145,72.48002471,190.5390295,191.0854442,193.8871467,234.7850365,238.6130455,241.228994,139.2105778,0,0,241.7492714,42.1641781,140.1758656
0.507633588,77,0,137.3866763,130.5212506,102.8058225,236.9349115,226.9422859,102.8058225,42.42123678,48.46225815,52.53354604,49.30316645,42.41663868,0,0,0,0,42.01491686,46.72568011,51.58108978,48.58989085,42.01047332,42.41037589,49.13453533,46.78436452,138.9653083,124.2714267,121.0052561,119.1143294,135.4795985,138.8220206,139.7229329,114.3116274,184.3711942,142.1784883,140.6997537,133.0946906,127.273616,46.69789997,46.49595479,44.10571425,139.1573299,193.6470925,147.6528886,147.3872496,142.8890767,139.8023539,83.29705086,85.9255739,80.21103185,151.1648557,227.4829868,226.1767428,227.5531787,235.1847341,239.7577542,241.3074313,38.95973016,0,0,200.2671969,42.1641781,140.1758656
0.507633588,78,0,103.578893,0,0,219.6470068,185.2081164,102.8058225,41.84159975,49.0198546,38.64428153,35.56932805,42.43023657,0,0,0,0,57.53795102,137.4335869,148.5616063,151.029489,58.76456886,42.16991609,33.01240984,30.45095612,40.89002297,24.71553431,22.81952054,116.9675167,23.47523455,104.0549167,100.6270746,0,152.2031737,85.27131917,81.79707966,76.10477385,73.23464021,0,0,0,0,157.1329011,153.5961044,164.8316132,165.1279816,83.5596557,78.57036514,77.50034474,72.45972827,150.8988505,184.9542742,182.872435,216.0422533,193.3925639,221.8224838,221.3118906,178.513559,0,0,229.7053249,0,0
0.507633588,79,49.01062086,105.1270641,0,43.44816829,201.6318067,130.5212506,111.6099478,53.1605746,49.89411254,0,38.96464422,45.95668287,35.40289837,0,27.44602525,137.9171109,86.78986594,140.901273,0,152.2209566,66.63949095,32.71618284,0,25.36916194,137.7076502,0,24.23139232,116.6506357,0,0,105.1341549,49.01062086,79.85190976,85.09382514,65.21620929,72.20957568,75.57455201,35.40289837,0,27.44602525,137.9171109,112.2869088,202.2979208,157.2614374,219.868378,98.28009044,68.17103803,59.19477819,61.31583702,199.8668252,126.7053477,125.499653,203.6590146,137.4983936,173.4905735,201.7461193,180.0051242,180.0051241,45.81955907,256.4893683,180.0051241,45.81955907
0.507633588,80,57.09991756,137.777761,0,0,201.8984846,0,43.44816829,53.44377956,47.39837578,54.6142164,51.75845047,47.86406638,28.0474804,34.22663194,125.8720936,125.0374649,88.24224298,151.5544354,141.2329466,82.89251581,72.20312216,29.94455828,35.63250487,135.5314324,137.0786274,143.7016294,115.6018982,112.6775812,122.4681392,120.9708898,137.1851321,75.24919629,86.21486957,84.49245314,66.90361072,73.90776544,78.76109779,45.16665108,34.22663194,128.8296094,186.1598697,136.490989,248.4147871,204.9812091,229.8962709,114.4874978,61.1990769,48.57462925,141.2077345,198.5596661,145.8115768,120.2983365,199.9625167,124.6977616,159.5662304,199.9968978,183.3806894,183.0611392,126.6860551,312.8856224,256.7357112,134.7174396
0.507633588,81,59.1771236,137.9759957,126.8447348,45.90166611,221.5215259,126.8447348,63.20368881,45.13037184,54.62371011,57.21480119,52.01852295,47.97312282,32.32349824,35.17897083,126.6469654,126.10791,65.8901357,147.5916915,142.3660187,83.495203,72.63401653,40.66599871,43.3108924,46.35302529,43.71595461,143.5145427,120.3411453,118.6061368,123.4307265,122.2946298,137.3902607,95.73073435,87.85803735,87.86226835,79.0964355,83.08494102,81.88043761,55.54129012,49.08179217,180.6558111,224.8526229,140.216562,254.1755752,200.536352,192.3898067,122.1876138,60.17265693,56.08483577,145.4680945,199.1608187,203.092546,168.6207297,200.9254185,173.8780876,172.0172453,220.7918357,185.6340515,184.8159533,126.4153105,317.0020868,316.3386824,184.7420343
0.507633588,82,52.33455189,137.0371146,0,0,238.3259482,126.8447348,45.90166611,44.05846007,51.11148163,0,52.58286255,47.15767561,29.94477873,0,117.5468579,114.6207451,67.17526359,163.1178553,0,90.73125828,74.97306876,38.04275694,0,47.03361072,43.32486108,0,116.4981333,113.2818262,0,0,137.9436482,97.47429335,82.66883294,88.55924168,79.0964355,90.27636102,82.56049741,52.231786,49.08179217,213.7767564,211.3657678,128.9989127,267.1319692,200.536352,148.575837,126.9249867,63.22698299,56.08483577,150.7631675,150.2620323,203.092546,203.5131573,198.988505,173.8780876,172.0172453,238.1686257,194.3922083,186.9834086,113.9705068,325.3871678,320.3609096,212.1779057
0.507633588,83,57.85819563,0,0,0,194.4647685,126.8447348,45.90166611,47.43635408,58.67191363,62.43520882,0,49.81413754,146.8067259,141.334136,0,117.357158,71.94867439,155.4047489,146.4210556,0,77.77819112,39.24899476,43.5512364,0,43.78091657,141.5466335,0,118.3466624,0,124.3662201,0,97.92041707,78.91835056,95.07116655,84.68582394,73.96542546,83.70612391,153.2765901,145.6464829,172.7909652,206.9150132,118.4509931,269.3350665,204.2234287,123.3029203,130.1772192,68.12824962,61.42103542,66.03607719,75.53076811,201.5734939,167.4927052,202.2526151,123.4307265,174.4217108,194.6908673,191.6310723,186.8790812,116.7350748,330.1072547,322.557782,206.3908545
0.507633588,84,0,0,136.5738619,0,137.0371146,136.5738619,0,48.67292183,52.67475077,59.62164957,0,49.75918048,0,0,0,0,49.96204383,57.26629428,63.71409254,0,51.13885873,35.50174801,42.524502,0,43.88017451,139.765139,0,116.1124872,0,125.5988289,0,78.01587097,80.99635123,93.96492096,86.33015926,52.58286255,84.74237847,149.829585,141.334136,117.5468579,164.0445603,110.3871986,232.4596721,159.6828454,90.73125828,119.5223449,65.17751957,60.86906819,47.03361072,75.62593443,198.9214507,116.4981333,200.8004341,0,176.7541301,137.9436482,148.5322438,0,0,310.761365,264.3607121,163.1451933
0.507633588,85,0,0,0,0,0,136.5738619,0,0,33.33683281,42.01240488,0,44.33310502,0,0,0,0,0,0,0,0,0,0,0,0,0,140.7845574,0,113.0281575,0,124.0463965,0,57.85819563,67.96514554,85.6058832,96.01009614,0,83.20365702,146.8067259,141.334136,0,117.357158,87.59462067,165.6202416,159.6828454,0,93.08399372,52.92313012,60.86906819,0,61.98579169,243.7007082,0,200.6574359,0,215.9387205,0,0,0,0,242.4547284,186.8790812,116.7350748
0.507633588,86,0,0,0,0,0,136.5738619,0,0,30.11772682,0,0,44.89111286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.0089358,0,0,0,0,48.67292183,69.23186592,72.93684433,0,80.35304759,0,0,0,0,49.96204383,57.26629428,63.71409254,0,51.13885873,35.50174801,42.524502,0,43.88017451,198.3799024,0,211.5559139,0,176.5292449,0,0,0,0,148.5322438,0,0
0.507633588,87,0,0,0,0,0,0,0,105.1973335,103.3046253,98.30875187,92.11443074,93.50310686,0,0,0,0,0,0,0,0,0,144.9548638,138.1037209,131.9301917,133.1995919,139.8117714,134.3577919,135.4637603,136.6881479,137.625636,41.03686598,0,105.1973335,112.6510874,106.9095546,92.11443074,112.7983475,0,0,0,0,0,0,0,0,0,144.9548638,138.1037209,131.9301917,133.1995919,198.4127593,134.3577919,222.7649554,136.6881479,185.2790441,41.03686598,0,0,0,0,0,0
0.507633588,89,0,0,0,0,0,0,0,0,175.7662319,163.5930468,146.4081347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.4240304,130.8923729,0,134.5649929,0,0,0,105.1973335,206.0890374,190.8593609,172.9751724,103.7209863,0,0,0,0,0,0,0,0,0,144.9548638,138.1037209,131.9301917,133.1995919,196.7448694,187.5761966,191.9605714,191.8108107,137.625636,41.03686598,0,0,0,0,0,0
0.507633588,90,0,0,0,0,0,0,0,42.13345076,49.86033484,54.09557498,53.50669207,46.9046077,0,0,0,0,0,0,0,0,0,44.66729291,49.56544994,50.06075819,45.11273635,135.3760982,128.6861543,122.6621247,133.4194321,130.9775963,135.2880162,0,113.3212541,209.8848895,198.3774858,181.0618026,104.608189,0,0,0,0,0,0,0,0,0,151.6808478,146.728905,141.1086638,140.6317541,238.8205008,227.4751763,182.7468938,233.6495922,189.9893324,141.374933,0,0,0,0,0,0
0.507633588,91,0,0,0,0,0,0,0,185.3843343,125.7828007,106.0129197,72.61388596,62.4797715,0,0,0,0,0,0,0,0,0,137.738645,115.9179775,78.15662528,66.72920928,133.2973423,125.2211228,125.1396109,133.1489526,134.4153131,138.7530177,0,190.1120172,221.8132868,202.3060931,171.9624506,78.12659003,0,0,0,0,0,0,0,0,0,144.8002119,126.0702635,92.81453326,80.54778924,235.0661218,222.2009658,175.2310448,231.5969036,187.676869,193.7917626,0,0,0,0,0,0
0.507633588,92,0,0,0,0,0,0,0,0,110.1133635,89.7485985,62.32640096,50.28256124,0,0,0,0,0,0,0,0,0,0,0,0,0,130.9446045,123.5939295,124.6847402,134.7374592,137.9529532,141.6932936,0,190.1120172,174.4486135,149.0633466,109.6372327,92.90909554,0,0,0,0,0,0,0,0,0,144.8002119,126.0702635,92.81453326,80.54778924,230.7408912,217.9814563,215.0632546,231.6971544,232.9240744,240.0671504,0,0,0,0,0,0
0.507633588,93,0,0,0,0,0,0,0,109.9819176,113.6300323,91.53264813,63.57451592,50.48920803,0,0,0,0,0,0,0,0,0,37.1980698,132.2920032,127.5161139,129.6557436,131.0414937,125.0376194,126.6733278,135.1901636,138.7409972,142.0661272,0,215.5536443,202.1337429,166.3483566,114.8872307,94.76928795,0,0,0,0,0,0,0,0,0,142.6731605,175.8924433,149.5620854,145.8197491,228.2247664,215.8476205,217.3760305,232.7213072,237.3764057,243.9511711,0,0,0,0,0,0
0.507633588,95,0,45.94933899,135.319439,0,45.94933899,135.319439,0,73.65303249,73.66379559,65.1411478,52.37971887,45.25015602,0,0,0,0,0,0,0,0,0,41.08843593,131.7546488,130.1278615,131.9801483,131.7406811,130.1048118,131.9536723,136.6215362,139.556324,140.9851804,0,132.3661263,174.5367922,143.7929266,103.295374,84.41014579,0,0,0,0,0,0,0,0,0,55.42522859,186.7095648,182.1911624,185.0118142,227.319092,218.7170037,221.3688958,234.7253872,240.3248825,245.2276392,0,0,0,0,0,0
0.507633588,96,0,45.59918945,135.4895023,0,64.73505875,191.4908765,0,128.3578435,127.043309,102.2521072,74.31189044,60.53691632,0,0,0,0,0,0,0,0,0,138.0497063,132.1567594,130.6930059,132.6154425,132.4338663,131.1541376,133.147984,136.4875918,139.4428592,140.9035173,0,184.3814725,185.6829055,151.9114487,110.9396732,90.89254637,0,0,0,0,0,0,0,0,0,148.7604698,228.7484878,224.2192709,227.6317794,228.1802118,223.0763908,226.2438712,235.7343573,241.1832143,244.7721528,0,0,0,0,0,0
0.175572519,3,0,136.6504723,136.5017645,0,136.6504723,136.5017645,0,137.8290039,36.36896957,133.1442764,126.4123147,125.4761836,0,0,0,0,40.54897894,35.48446597,135.6581315,131.3210492,131.7698373,35.66755167,135.0037697,129.9723905,130.0366603,132.3430929,124.9279014,123.5654122,133.1745361,134.1944542,137.9371347,0,137.8290039,36.36896957,133.1442764,126.4123147,125.4761836,0,0,0,0,40.54897894,35.48446597,135.6581315,131.3210492,131.7698373,35.66755167,135.0037697,129.9723905,130.0366603,132.3430929,124.9279014,123.5654122,133.1745361,134.1944542,137.9371347,136.0103592,0,0,136.0103592,0,0
